Match,Final Tip,Predicted Margin,Raw Margin,Margin Category,Elo Confidence,Edge Score,Home Win %,Away Win %,Squiggle Tip,Squiggle Votes,Risk,Bookmaker Odds,Best Bookmaker,Break Even %,Model Edge %,Expected ROI %,Value Rating,Multi Eligible
Collingwood v Melbourne,Collingwood,Collingwood by 6,5.7,Close Game,59.8,6.5,59.8,40.2,Collingwood,28-3,MEDIUM,1.5,Manual / No API Match,66.7,-6.9,-10.3,No Value,NO
